id,term,english,category,alphabet_index,korean_initial,definition,detailed_explanation,related_concepts,source_files,exam_note,known_status,last_reviewed,review_count
CS-540,제3정규형,Third Normal Form,데이터베이스,#,ㅈ,제2정규형을 만족하고 기본키가 아닌 속성 간 이행 함수 종속을 제거한 정규형입니다.,"의미: 제3정규형은 테이블 구조가 중복 없이 잘 나뉘었는지 판단하는 설계 기준입니다. 속성 간 의존 관계를 보고 저장 공간 낭비와 삽입·삭제·수정 오류를 줄이는 데 초점이 있습니다. 동작/활용: 실무에서는 테이블 설계, SQL 작성, 인덱스 튜닝, 트랜잭션 처리, 장애 복구에서 이 개념이 직접 사용됩니다.","[[제1정규형]], [[제2정규형]], [[BCNF]], [[함수 종속]], [[SQL]]",05-08-산업은행-기출.md; 07-02-00-정규화.md; 07-02-01-1NF-2NF-3NF.md,"데이터베이스 문제에서는 제3정규형의 정의만 쓰지 말고 관련 개념(제1정규형, 제2정규형, BCNF)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-541,제네릭,Generic,프로그래밍 언어,#,ㅈ,타입을 매개변수로 받아 여러 타입에 재사용 가능한 코드 구조를 만드는 기능입니다.,의미: 제네릭은 프로그램이 작성되고 실행되는 규칙이나 표현 방식을 설명하는 언어 개념입니다. 문법 자체보다 실행 시점의 동작과 메모리·타입 효과를 함께 이해해야 합니다. 동작/활용: 실무에서는 코드가 언제 검사·실행되고 값이 어디에 저장되며 객체와 함수가 어떻게 호출되는지 이해하는 기준이 됩니다.,"[[소멸자]], [[예외 처리]], [[템플릿]], [[람다식]], [[컴파일러]]",보강 개념(페이지 직접 언급 없음),"프로그래밍 언어 문제에서는 제네릭의 정의만 쓰지 말고 관련 개념(소멸자, 예외 처리, 템플릿)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-542,제어 해저드,Control Hazard,컴퓨터구조,#,ㅈ,분기 명령어 때문에 다음에 실행할 명령어를 확정하기 어려운 상황입니다.,"의미: 제어 해저드는 명령어를 더 빠르게 처리하기 위한 구조나 그때 생기는 성능 한계를 설명하는 개념입니다. 처리량 향상과 의존성으로 인한 지연을 함께 봐야 합니다. 동작/활용: 실무에서는 성능 병목, 캐시 효율, 병렬화 한계, 하드웨어 자원 사용량을 설명하는 근거가 됩니다.","[[파이프라인 해저드]], [[데이터 해저드]], [[구조적 해저드]], [[슈퍼스칼라]], [[CPU]]",14-1-CPU-설계.md,"컴퓨터구조 문제에서는 제어 해저드의 정의만 쓰지 말고 관련 개념(파이프라인 해저드, 데이터 해저드, 구조적 해저드)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-543,제어장치,Control Unit,컴퓨터구조,#,ㅈ,명령어 해석과 제어 신호 생성을 통해 CPU 내부와 주변 장치 동작을 조정하는 장치입니다.,"의미: 제어장치는 명령어를 해석해 CPU 내부 장치와 메모리, 입출력 장치에 필요한 제어 신호를 보내는 조정자입니다. 데이터가 언제 어디로 이동할지 결정합니다. 동작/활용: 실무에서는 성능 병목, 캐시 효율, 병렬화 한계, 하드웨어 자원 사용량을 설명하는 근거가 됩니다.","[[CPU]], [[ALU]], [[레지스터]], [[프로그램 카운터]], [[캐시]]",14-1-CPU-설계.md,"컴퓨터구조 문제에서는 제어장치의 정의만 쓰지 말고 관련 개념(CPU, ALU, 레지스터)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-544,조인,Join,데이터베이스,#,ㅈ,두 릴레이션을 공통 속성이나 조건을 기준으로 결합하는 연산입니다.,"의미: 조인은 관계형 데이터 모델에서 데이터를 어떤 단위로 표현하고 제약을 어떻게 유지할지 설명하는 기본 개념입니다. 행·열·값·구조 중 어느 층위를 말하는지 구분하는 것이 핵심입니다. 동작/활용: 실무에서는 테이블 설계, SQL 작성, 인덱스 튜닝, 트랜잭션 처리, 장애 복구에서 이 개념이 직접 사용됩니다.","[[셀렉션]], [[프로젝션]], [[세타 조인]], [[자연 조인]], [[SQL]]",07-02-00-정규화.md; 13-01-00-SQL-기본.md; 07-02-01-1NF-2NF-3NF.md,"데이터베이스 문제에서는 조인의 정의만 쓰지 말고 관련 개념(셀렉션, 프로젝션, 세타 조인)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-545,종속성 보존,Dependency Preservation,데이터베이스,#,ㅈ,릴레이션 분해 후에도 원래 함수 종속을 각 분해 릴레이션에서 검사할 수 있는 성질입니다.,"의미: 종속성 보존은 테이블 구조가 중복 없이 잘 나뉘었는지 판단하는 설계 기준입니다. 속성 간 의존 관계를 보고 저장 공간 낭비와 삽입·삭제·수정 오류를 줄이는 데 초점이 있습니다. 동작/활용: 실무에서는 테이블 설계, SQL 작성, 인덱스 튜닝, 트랜잭션 처리, 장애 복구에서 이 개념이 직접 사용됩니다.","[[이상 현상]], [[무손실 분해]], [[트랜잭션]], [[ACID]], [[SQL]]",07-02-00-정규화.md; 07-02-01-1NF-2NF-3NF.md,"데이터베이스 문제에서는 종속성 보존의 정의만 쓰지 말고 관련 개념(이상 현상, 무손실 분해, 트랜잭션)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-546,주소 바인딩,Address Binding,운영체제,#,ㅈ,"프로그램의 논리 주소를 물리 메모리 주소와 연결하는 과정으로 컴파일, 적재, 실행 시점에 이루어질 수 있습니다.","의미: 주소 바인딩은 프로그램이 보는 주소 공간과 실제 메모리 사이를 어떻게 나누고 연결할지 설명하는 메모리 관리 개념입니다. 빠른 접근, 보호, 부족한 메모리 보완이 핵심 목적입니다. 동작/활용: 실무에서는 서버 성능 진단, 동시성 버그 분석, 메모리 부족과 I/O 병목 해결에서 이 개념이 중요합니다.","[[은행가 알고리즘]], [[메모리 관리]], [[논리 주소]], [[물리 주소]], [[프로세스]]",보강 개념(페이지 직접 언급 없음),"운영체제 문제에서는 주소 바인딩의 정의만 쓰지 말고 관련 개념(은행가 알고리즘, 메모리 관리, 논리 주소)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-547,주소 지정 방식,Addressing Mode,컴퓨터구조,#,ㅈ,명령어가 피연산자의 위치나 값을 지정하는 방법입니다.,"의미: 주소 지정 방식은 CPU가 명령어를 읽고 해석해 실제 연산으로 바꾸는 과정에서 필요한 하드웨어 개념입니다. 데이터가 어느 레지스터와 경로를 지나가는지 이해하는 데 쓰입니다. 동작/활용: 실무에서는 성능 병목, 캐시 효율, 병렬화 한계, 하드웨어 자원 사용량을 설명하는 근거가 됩니다.","[[RISC]], [[ISA]], [[즉시 주소 지정]], [[직접 주소 지정]], [[CPU]]",14-3-명령어-세트.md,"컴퓨터구조 문제에서는 주소 지정 방식의 정의만 쓰지 말고 관련 개념(RISC, ISA, 즉시 주소 지정)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-548,준비 큐,Ready Queue,운영체제,#,ㅈ,CPU 할당을 기다리는 준비 상태 프로세스들이 대기하는 큐입니다.,"의미: 준비 큐는 실행 중인 프로그램을 운영체제가 어떤 단위와 상태로 관리하는지 보여 주는 개념입니다. 자원 소유 단위와 실제 실행 흐름을 구분하는 데 중요합니다. 동작/활용: 실무에서는 서버 성능 진단, 동시성 버그 분석, 메모리 부족과 I/O 병목 해결에서 이 개념이 중요합니다.","[[문맥 교환]], [[프로세스 상태]], [[스케줄링]], [[장기 스케줄러]], [[프로세스]]",보강 개념(페이지 직접 언급 없음),"운영체제 문제에서는 준비 큐의 정의만 쓰지 말고 관련 개념(문맥 교환, 프로세스 상태, 스케줄링)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-549,중기 스케줄러,Medium-Term Scheduler,운영체제,#,ㅈ,중기 스케줄러은 운영체제가 프로세스나 작업을 어느 시점에 선택하고 실행 대상으로 삼을지 결정하는 구성 요소입니다.,"의미: 중기 스케줄러는 CPU를 기다리는 작업들 사이에서 실행 순서와 시간을 정하는 기준입니다. 공정성, 응답 시간, 처리량, 문맥 교환 비용이 어떻게 달라지는지를 함께 봐야 합니다. 동작/활용: 실무에서는 서버 성능 진단, 동시성 버그 분석, 메모리 부족과 I/O 병목 해결에서 이 개념이 중요합니다.","[[장기 스케줄러]], [[단기 스케줄러]], [[선점형 스케줄링]], [[비선점형 스케줄링]], [[프로세스]]",보강 개념(페이지 직접 언급 없음),"운영체제 문제에서는 중기 스케줄러의 정의만 쓰지 말고 관련 개념(장기 스케줄러, 단기 스케줄러, 선점형 스케줄링)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-550,즉시 주소 지정,Immediate Addressing,컴퓨터구조,#,ㅈ,명령어 안에 피연산자 값 자체를 포함하는 주소 지정 방식입니다.,"의미: 즉시 주소 지정은 CPU가 명령어를 읽고 해석해 실제 연산으로 바꾸는 과정에서 필요한 하드웨어 개념입니다. 데이터가 어느 레지스터와 경로를 지나가는지 이해하는 데 쓰입니다. 동작/활용: 실무에서는 성능 병목, 캐시 효율, 병렬화 한계, 하드웨어 자원 사용량을 설명하는 근거가 됩니다.","[[ISA]], [[주소 지정 방식]], [[직접 주소 지정]], [[간접 주소 지정]], [[CPU]]",14-3-명령어-세트.md,"컴퓨터구조 문제에서는 즉시 주소 지정의 정의만 쓰지 말고 관련 개념(ISA, 주소 지정 방식, 직접 주소 지정)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-551,지속성,Durability,데이터베이스,#,ㅈ,커밋된 트랜잭션 결과는 장애가 발생해도 영구적으로 보존되어야 한다는 성질입니다.,"의미: 지속성은 여러 사용자의 변경 작업과 장애 상황에서도 데이터 결과를 믿을 수 있게 만드는 거래 처리 개념입니다. 핵심은 일부만 반영되거나 동시 실행 때문에 값이 꼬이는 일을 막는 것입니다. 동작/활용: 실무에서는 테이블 설계, SQL 작성, 인덱스 튜닝, 트랜잭션 처리, 장애 복구에서 이 개념이 직접 사용됩니다.","[[일관성]], [[고립성]], [[동시성 제어]], [[락]], [[SQL]]",05-08-산업은행-기출.md; 02-01-기본-전제와-일정.md; 07-04-트랜잭션과-회복.md,"데이터베이스 문제에서는 지속성의 정의만 쓰지 말고 관련 개념(일관성, 고립성, 동시성 제어)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-552,지역성,Locality,컴퓨터구조,#,ㅈ,프로그램이 가까운 시간이나 주소의 데이터를 반복적으로 참조하는 경향입니다.,"의미: 지역성은 저장장치의 속도 차이를 줄이거나 데이터를 더 빠르게 접근하기 위한 메모리 계층 개념입니다. 가까운 곳에 무엇을 얼마나 보관할지가 핵심입니다. 동작/활용: 실무에서는 성능 병목, 캐시 효율, 병렬화 한계, 하드웨어 자원 사용량을 설명하는 근거가 됩니다.","[[캐시 히트]], [[캐시 미스]], [[시간 지역성]], [[공간 지역성]], [[CPU]]",05-09-운영체제-기출-모음.md; 06-04-메모리와-가상메모리.md; 05-07-금융감독원-기출.md,"컴퓨터구조 문제에서는 지역성의 정의만 쓰지 말고 관련 개념(캐시 히트, 캐시 미스, 시간 지역성)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-553,직접 매핑,Direct Mapping,컴퓨터구조,#,ㅈ,메모리 블록이 캐시의 정해진 한 위치에만 들어갈 수 있는 매핑 방식입니다.,"의미: 직접 매핑은 컴퓨터 하드웨어가 데이터를 이동·저장·처리하는 방식을 설명하는 구조 개념입니다. 성능 병목이 CPU, 메모리, 버스, 입출력 중 어디에서 생기는지 판단하게 해 줍니다. 동작/활용: 실무에서는 성능 병목, 캐시 효율, 병렬화 한계, 하드웨어 자원 사용량을 설명하는 근거가 됩니다.","[[공간 지역성]], [[캐시 매핑]], [[완전 연관 매핑]], [[세트 연관 매핑]], [[CPU]]",보강 개념(페이지 직접 언급 없음),"컴퓨터구조 문제에서는 직접 매핑의 정의만 쓰지 말고 관련 개념(공간 지역성, 캐시 매핑, 완전 연관 매핑)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-554,직접 주소 지정,Direct Addressing,컴퓨터구조,#,ㅈ,명령어의 주소 필드가 실제 메모리 주소를 직접 가리키는 방식입니다.,"의미: 직접 주소 지정은 CPU가 명령어를 읽고 해석해 실제 연산으로 바꾸는 과정에서 필요한 하드웨어 개념입니다. 데이터가 어느 레지스터와 경로를 지나가는지 이해하는 데 쓰입니다. 동작/활용: 실무에서는 성능 병목, 캐시 효율, 병렬화 한계, 하드웨어 자원 사용량을 설명하는 근거가 됩니다.","[[주소 지정 방식]], [[즉시 주소 지정]], [[간접 주소 지정]], [[상대 주소 지정]], [[CPU]]",14-3-명령어-세트.md,"컴퓨터구조 문제에서는 직접 주소 지정의 정의만 쓰지 말고 관련 개념(주소 지정 방식, 즉시 주소 지정, 간접 주소 지정)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-555,참조,Reference,프로그래밍 언어,#,ㅊ,기존 객체나 값에 대한 별칭으로 직접 복사하지 않고 접근하게 하는 언어 기능입니다.,의미: 참조는 값이 어떤 형태로 저장되고 어느 범위와 기간 동안 유효한지 설명하는 언어·메모리 개념입니다. 오류를 줄이려면 타입 검사와 메모리 위치를 함께 봐야 합니다. 동작/활용: 실무에서는 코드가 언제 검사·실행되고 값이 어디에 저장되며 객체와 함수가 어떻게 호출되는지 이해하는 기준이 됩니다.,"[[상수]], [[포인터]], [[스코프]], [[수명]], [[컴파일러]]",07-01-02-키와-무결성.md; 05-08-산업은행-기출.md; 03-07-2026-한국은행-G5-채용-FAQ.md,"프로그래밍 언어 문제에서는 참조의 정의만 쓰지 말고 관련 개념(상수, 포인터, 스코프)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
CS-556,참조 무결성,Referential Integrity,데이터베이스,#,ㅊ,외래키 값은 참조 대상 릴레이션의 기본키 값이거나 NULL이어야 한다는 제약입니다.,"의미: 참조 무결성은 테이블의 행을 구별하거나 테이블 사이의 관계를 안전하게 이어 주는 기준입니다. 어떤 속성이 중복을 막고 어떤 속성이 다른 테이블을 가리키는지 판단할 때 쓰입니다. 동작/활용: 실무에서는 테이블 설계, SQL 작성, 인덱스 튜닝, 트랜잭션 처리, 장애 복구에서 이 개념이 직접 사용됩니다.","[[무결성]], [[개체 무결성]], [[관계 대수]], [[셀렉션]], [[SQL]]",07-01-02-키와-무결성.md; 05-02-기업은행-기출.md,"데이터베이스 문제에서는 참조 무결성의 정의만 쓰지 말고 관련 개념(무결성, 개체 무결성, 관계 대수)과 비교·차이를 함께 쓰면 가점을 받기 쉽습니다.",,,0
